0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26260492,0.61882913,-1.1912165e-08,0.23863128,0.6080592,0.008544456,0.2124381,0.60840297,0.013125865,0.19575225,0.6065902,0.014592643,0.18383458,0.6071628,0.016572788,0.2042306,0.660373,0.0153655885,0.1823748,0.64119273,0.011829473,0.1783389,0.6155405,0.0071154144,0.18166701,0.5949677,0.005179644,0.20435032,0.6676327,0.009783449,0.18018839,0.6433654,0.007402133,0.17730945,0.61676264,0.0035841567,0.18236867,0.5959771,0.0020158188,0.20539862,0.6663987,0.0038760263,0.18140954,0.64166594,0.0016290641,0.17889838,0.61662436,-0.00017397983,0.1836442,0.59827536,-0.000319825,0.20723775,0.6594411,-0.0015723318,0.18725722,0.6389543,-0.0025002374,0.18394929,0.6195549,-0.0017906906,0.18708798,0.60416776,-0.00020182585
0.2586618,0.63456714,2.6438759e-08,0.23271132,0.6196428,-0.0018856464,0.20754512,0.62026393,-0.0028938525,0.19398452,0.6306537,-0.0049645854,0.18851322,0.64496833,-0.0061835176,0.2000422,0.653395,0.0046104705,0.18359834,0.65787846,-0.0023628448,0.1863912,0.65257096,-0.008431115,0.19421029,0.64653313,-0.011058855,0.20260352,0.6683276,0.0029587094,0.18369381,0.6725967,-0.003073126,0.18547383,0.6643622,-0.0075522014,0.19312538,0.65524167,-0.009054754,0.20673735,0.68198705,0.00021682061,0.18793002,0.6854239,-0.0039123097,0.1888513,0.67722434,-0.0041840784,0.19527486,0.6687273,-0.0029407502,0.212249,0.6936766,-0.003046739,0.19599293,0.69512653,-0.00461071,0.19356807,0.68784,-0.0026817415,0.19637497,0.68046457,1.244045e-05
0.29851395,0.6758007,6.7604006e-08,0.26947394,0.6664607,-0.0022965537,0.24015835,0.672411,-0.0020677473,0.221405,0.6814917,-0.002667303,0.2114514,0.69060177,-0.0021942675,0.23479007,0.72200435,0.010225814,0.21210133,0.718732,0.0067763184,0.20779018,0.7052166,0.0011549393,0.20985876,0.6921018,-0.0017980033,0.23788999,0.73353624,0.009769566,0.21322273,0.72928387,0.007407695,0.2083892,0.71328837,0.0020287076,0.21006855,0.69716835,-0.0007620131,0.24158193,0.7408475,0.008157972,0.21743639,0.7374194,0.0068474826,0.21211135,0.72287345,0.004451782,0.21340248,0.707897,0.0036659462,0.24516512,0.74448806,0.0059279944,0.22450487,0.7430482,0.0060585216,0.21795143,0.7318708,0.0070348936,0.21714275,0.71976924,0.008804363
0.33836606,0.7170343,1.0876926e-07,0.30623654,0.71327853,-0.002707461,0.2727716,0.7245582,-0.0012416423,0.24882548,0.7323296,-0.00037002037,0.23438956,0.73623514,0.0017949826,0.26953793,0.7906138,0.015841156,0.2406043,0.7795856,0.015915481,0.22918917,0.75786227,0.010740994,0.22550721,0.7376705,0.0074628484,0.27317646,0.7987449,0.016580423,0.24275163,0.7859711,0.017888516,0.23130456,0.7622145,0.011609617,0.22701173,0.73909503,0.007530728,0.27642652,0.79970807,0.016099125,0.24694274,0.78941494,0.017607275,0.23537141,0.7685226,0.013087642,0.2315301,0.7470668,0.010272643,0.27808124,0.79529953,0.014902728,0.25301683,0.7909698,0.016727753,0.24233478,0.7759015,0.016751528,0.23791054,0.75907385,0.017596286
0.3782182,0.7582678,1.4993451e-07,0.34299916,0.76009643,-0.003118368,0.3053848,0.77670527,-0.0004155371,0.27624595,0.7831676,0.0019272622,0.25732774,0.7818686,0.0057842326,0.3042858,0.8592231,0.0214565,0.26910728,0.84043914,0.025054645,0.25058815,0.8105079,0.020327048,0.24115568,0.7832391,0.0167237,0.30846292,0.86395353,0.02339128,0.27228054,0.8426583,0.028369337,0.25421992,0.81114066,0.021190526,0.2439549,0.7810217,0.015823469,0.3112711,0.85856855,0.024040276,0.2764491,0.84141046,0.028367067,0.25863147,0.81417173,0.021723503,0.24965772,0.7862365,0.016879339,0.31099737,0.846111,0.02387746,0.28152877,0.83889145,0.027396984,0.26671815,0.8199323,0.026468163,0.25867832,0.7983785,0.026388207
0.39927626,0.7678898,1.5608902e-07,0.36573032,0.7723382,-0.00460252,0.33056706,0.79182,-0.002626164,0.30339867,0.80167854,-0.000531012,0.28625444,0.8033991,0.0031901335,0.33365092,0.86966866,0.017948056,0.3000129,0.8575621,0.02099046,0.28112453,0.83122903,0.016695885,0.27114725,0.8060327,0.0135556385,0.3381845,0.87413603,0.020763367,0.30364528,0.8595688,0.025167156,0.28523186,0.83154327,0.018494584,0.27442163,0.8038825,0.013531561,0.34080088,0.8690773,0.02233162,0.30773437,0.85775244,0.02621271,0.28971297,0.83361655,0.019991415,0.28014198,0.80799973,0.015453021,0.34023237,0.85742617,0.023043273,0.31240448,0.8543119,0.026202144,0.2974559,0.8380056,0.02528104,0.28891936,0.8184292,0.025213363
0.42033434,0.7775118,1.6224351e-07,0.38846147,0.78457993,-0.0060866717,0.35574928,0.8069348,-0.0048367907,0.33055136,0.8201895,-0.002989286,0.31518114,0.82492954,0.00059603417,0.36301604,0.8801142,0.01443961,0.3309185,0.8746851,0.016926274,0.31166092,0.85195017,0.0130647225,0.30113882,0.82882625,0.010387578,0.3679061,0.8843185,0.018135455,0.33501002,0.87647927,0.021964973,0.3162438,0.8519459,0.015798643,0.30488834,0.82674325,0.011239653,0.37033066,0.8795861,0.020622961,0.33901963,0.8740944,0.024058357,0.32079446,0.8530614,0.018259324,0.31062624,0.82976294,0.014026704,0.36946738,0.86874133,0.022209086,0.3432802,0.8697323,0.025007306,0.32819366,0.8560789,0.024093919,0.3191604,0.8384799,0.024038516
0.4413924,0.78713375,1.6839802e-07,0.41119266,0.7968217,-0.0075708237,0.38093153,0.8220495,-0.0070474176,0.35770407,0.83870035,-0.0054475605,0.34410787,0.84646,-0.001998065,0.39238116,0.89055973,0.010931164,0.36182413,0.8918081,0.012862089,0.3421973,0.8726713,0.009433559,0.33113042,0.85161984,0.007219517,0.3976277,0.894501,0.01550754,0.36637476,0.89338976,0.018762792,0.34725574,0.8723484,0.013102701,0.33535507,0.84960395,0.008947746,0.39986044,0.8900949,0.018914305,0.37030488,0.8904364,0.021904001,0.35187593,0.8725062,0.016527236,0.3411105,0.8515261,0.0126003865,0.39870235,0.8800565,0.021374898,0.3741559,0.88515276,0.023812465,0.35893142,0.87415224,0.022906795,0.34940147,0.8585305,0.022863671
0.46245044,0.79675573,1.7455253e-07,0.4339238,0.80906343,-0.009054976,0.40611374,0.8371642,-0.009258044,0.38485676,0.8572113,-0.007905834,0.37303457,0.8679905,-0.0045921644,0.42174628,0.90100527,0.007422719,0.39272973,0.9089311,0.0087979045,0.37273368,0.89339244,0.005802396,0.36112198,0.8744134,0.004051456,0.4273493,0.9046834,0.012879627,0.3977395,0.91030025,0.01556061,0.37826768,0.89275104,0.01040676,0.36582178,0.8724647,0.006655838,0.42939022,0.90060365,0.017205648,0.40159014,0.9067784,0.019749645,0.38295743,0.891951,0.014795146,0.37159476,0.8732893,0.011174069,0.42793736,0.89137167,0.02054071,0.40503162,0.9005732,0.022617625,0.38966918,0.89222556,0.021719672,0.37964252,0.8785812,0.021688826
